CANCER_TYPE	SIGNATURE	SAMPLES_ACTIVE	SAMPLES_ACTIVE_F	MUTS	IN	OUT	FC_MEDIAN	PVALUE	QVALUE	SIG	FC_LOG2
PANCREAS	SBS5	379	0.9921465968586388	2275.478770991469	0.3108613481424875	0.5859641716657388	0.5688333628345765	5.1057971135769164e-61	4.595217402219226e-60	yes	-0.8139220114622926
PANCREAS	SBS8	154	0.4031413612565445	921.8552173963952	0.13753278015425446	0.22264238984469525	0.5749503288881459	2.6315380305685452e-20	7.894614091705637e-20	yes	-0.7984907707644282
PROSTATE	SBS1	486	0.9328214971209212	534.6422851611169	0.39103076308441664	0.1387769083941402	2.9471117655643955	2.4062340791387317e-80	7.218702237416195e-80	yes	1.5593017739223727
PROSTATE	SBS13	38	0.07293666026871401	382.25652105571993	0.019094161594113528	0.061359875578298986	0.2907037580956961	8.38735519312415e-08	1.006482623174898e-07	yes	-1.7823783727390514
PROSTATE	SBS18	198	0.3800383877159309	759.8337556629763	0.12744768086349356	0.1839408834879019	0.7074383685823495	3.243936687783041e-28	4.8659050316745625e-28	yes	-0.49932362781013356
PROSTATE	SBS41	48	0.09213051823416507	810.8462631849934	0.18534579473054053	0.15256993177191236	1.2011106763435098	3.1250459267050924e-05	3.1250459267050924e-05	yes	0.2643690943034982
PROSTATE	SBS5	521	1.0	2600.503323502126	0.4042710475622096	0.6217247257578297	0.6847832539806422	2.4482181979653343e-83	1.468930918779201e-82	yes	-0.546280673075993
PROSTATE	SBS8	244	0.4683301343570058	1200.7417030897986	0.18175854293375102	0.2371528210910614	0.7412485862950217	9.553790567530964e-33	1.9107581135061928e-32	yes	-0.4319706467256606
SCLC	SBS1	3	0.06382978723404255	683.9583212027422	0.10566109988409704	0.10264204987281124	1.0294133838424588	1.0	1.0	no	0.04182244487257163
SCLC	SBS13	6	0.1276595744680851	1797.538643575666	0.0239095684958322	0.09817577730621728	0.3141757314382976	0.03125	0.0625	no	-1.6703563511930064
SCLC	SBS2	4	0.0851063829787234	1090.5949564908246	0.040480583593443815	0.06035047965955629	0.4193345017092636	0.25	0.3333333333333333	no	-1.2538265587714923
SCLC	SBS31	5	0.10638297872340426	2890.6549982772235	0.08340096367262295	0.11830516237630315	0.7439077489014811	0.0625	0.1	no	-0.426804369325811
SCLC	SBS4	41	0.8723404255319149	18637.212539902543	0.6307261358340337	0.4973175861280733	1.2427682120293069	5.858300048982271e-08	4.686640039185816e-07	yes	0.313557245273558
SCLC	SBS40	14	0.2978723404255319	14278.531251715613	0.3573365482474559	0.421615788696938	0.8210684569749279	0.0030517578125	0.008138020833333334	yes	-0.2844255824811867
SCLC	SBS5	46	0.9787234042553192	12607.534864985493	0.29608874288308185	0.4023924570245287	0.7400570149346051	2.0470310837143549e-07	8.188124334857417e-07	yes	-0.4342916728014388
SCLC	SBS8	3	0.06382978723404255	3252.1521235850264	0.2387821905296676	0.24588835795044864	0.9711000249055588	1.0	1.0	no	-0.04230819161868173
SKCM	SBS1	62	0.1786743515850144	313.3314834926748	0.15094381680761115	0.0855968100535249	1.7304927104127406	2.2751569424339155e-10	3.640251107894265e-10	yes	0.7911828642577439
SKCM	SBS38	27	0.07780979827089338	885.977100337611	0.044359362053733385	0.1062102473113155	0.5418300459725249	1.0997246515979982e-05	1.0997246515979982e-05	yes	-0.8840876977046186
SKCM	SBS40	62	0.1786743515850144	2913.791866611084	0.39608994031066	0.5442072135179123	0.7382794781298256	8.356926594151027e-12	1.6713853188302055e-11	yes	-0.4377610382417505
SKCM	SBS5	211	0.6080691642651297	3194.263994960128	0.028485021023999763	0.1488687787357725	0.16523921294552604	2.1571084027245587e-34	5.752289073932156e-34	yes	-2.5973720012963213
SKCM	SBS7a	300	0.8645533141210374	34116.20991147192	0.8337101576537018	0.6550400436441661	1.2801350366249125	1.292162103194932e-50	1.0337296825559458e-49	yes	0.35629600272019707
SKCM	SBS7b	281	0.8097982708933718	10139.724751893571	0.14223671602108395	0.19603749977120985	0.7091618372353397	3.279056901078496e-41	1.3116227604313983e-40	yes	-0.4958131936094716
SKCM	SBS7c	46	0.13256484149855907	7989.002477489642	0.0062387106319489296	0.08885515677025291	0.07193283971824899	3.5229504763988173e-09	4.6972673018650894e-09	yes	-3.7972056307614257
SKCM	SBS7d	42	0.12103746397694524	3322.4619759792213	0.0067623183167179616	0.07795099415863521	0.08342952608592813	1.6479364449501875e-08	1.8833559370859284e-08	yes	-3.583298139447755
SKIN	SBS1	57	0.15702479338842976	273.4675691627465	0.14282139264304386	0.07951961132088295	1.6673771906874282	5.105376801207309e-09	7.293395430296157e-09	yes	0.7375805047915973
SKIN	SBS13	21	0.05785123966942149	430.26616703162847	0.01650248585431759	0.07512695781283228	0.2465543987371326	9.5367431640625e-07	1.0596381293402778e-06	yes	-2.0200221029299454
SKIN	SBS2	33	0.09090909090909093	455.0123321662332	0.2524732741222723	0.08364654153141445	3.441660035509343	5.388790737562247e-07	6.735988421952807e-07	yes	1.783104596126568
SKIN	SBS3	47	0.12947658402203854	2485.6417865375847	0.2185417525549799	0.4268099754371777	0.4912482711135112	2.3968317630262534e-09	3.994719605043757e-09	yes	-1.025475764890882
SKIN	SBS38	32	0.0881542699724518	585.9433449365656	0.04628281853424005	0.10456593208566073	0.5133261060016775	1.278769289946935e-06	1.278769289946935e-06	yes	-0.9620524619612527
SKIN	SBS5	147	0.4049586776859504	2713.7440166647807	0.06915203603615476	0.24124575603585255	0.2568761726399933	2.475157339121665e-20	8.250524463738884e-20	yes	-1.9608550201736583
SKIN	SBS7a	302	0.8319559228650137	35300.40609082198	0.8349790959417612	0.6576874907871721	1.2666536060043376	6.083559849691436e-51	6.083559849691437e-50	yes	0.3410220420588169
SKIN	SBS7b	292	0.8044077134986226	11657.34396942918	0.1486516073310897	0.2186300429074828	0.6691640995297513	5.777054379876173e-39	2.8885271899380863e-38	yes	-0.5795680476278334
SKIN	SBS7c	57	0.15702479338842976	7752.2054079911695	0.006361660436996195	0.09220841753884236	0.0703854414935963	5.14375375123316e-11	1.028750750246632e-10	yes	-3.8285791367220856
SKIN	SBS7d	62	0.17079889807162535	3360.288877147856	0.006930199431212357	0.08520470908731521	0.07762310523103418	7.577765262336003e-12	1.8944413155840003e-11	yes	-3.6873700419926965
ST	SBS1	81	0.8709677419354839	1034.864056297882	0.10250229813560058	0.10059491597658124	0.9739772137394948	0.06192484930100934	0.06875	no	-0.03804007412961
ST	SBS10c	6	0.06451612903225806	1087.5466278323686	0.2103788798154468	0.13456868778054956	1.3985599099597137	0.21875	0.21875	no	0.48394205570936205
ST	SBS13	8	0.08602150537634409	959.9899470216259	0.0018259874538098023	0.059858917861805076	0.020193948405646547	0.0078125	0.01432291666666667	no	-5.629933169728285
ST	SBS17a	40	0.4301075268817205	1782.1346794273377	0.11150117663141906	0.10014768433588646	1.2101001975770964	0.039732566072917586	0.062436889543156224	no	0.27512650912200715
ST	SBS17b	58	0.6236559139784946	2316.3389304071993	0.5752048075609395	0.14454439020596271	3.746475462177026	3.5060510731588664e-11	1.2855520601582508e-10	yes	1.9055340024631258
ST	SBS18	31	0.3333333333333333	2196.0176863019256	0.09799491590463094	0.2186402678761159	0.5142666808971351	7.2027025935993885e-06	1.9807432132398318e-05	yes	-0.9594114097204814
ST	SBS2	14	0.15053763440860216	520.0344501255238	0.004866668954215135	0.07514421905707294	0.06943097279884794	0.000244140625	0.000537109375	yes	-3.848276804563416
ST	SBS3	5	0.053763440860215055	4243.228201132798	0.10549714456846608	0.3006642876275722	0.30842837079167146	0.0625	0.06875	no	-1.69699261718986
ST	SBS40	66	0.7096774193548387	6237.3568503491015	0.26443176211863073	0.5469687883773084	0.50458860185484	8.370797051387625e-12	4.603938378263194e-11	yes	-0.986820477224008
ST	SBS5	79	0.8494623655913979	1701.9819073070935	0.08653440731574583	0.18291969107604533	0.4669741067741298	1.5318604346258754e-13	1.6850464780884632e-12	yes	-1.0985855386659429
ST	SBS93	8	0.08602150537634409	3259.521013630163	0.1487817254809795	0.2479802474534692	0.6037074864206369	0.0546875	0.06875	no	-0.7280784031371577
UCEC	SBS1	53	0.8833333333333333	574.283980992843	0.30771343960077513	0.11061125810224698	2.6679623719382355	2.230794070894356e-09	2.230794070894356e-08	yes	1.4157383193707294
UCEC	SBS10c	6	0.1	792.1615572694145	0.09720079247409982	0.14609668033731846	0.6282204177040436	0.03125	0.04464285714285714	no	-0.6706572623055018
UCEC	SBS13	23	0.38333333333333336	758.5880988619197	0.03145994667201533	0.11036042441963516	0.36973021482135204	0.20015525817871094	0.2223947313096788	no	-1.4354551476788662
UCEC	SBS18	18	0.3	651.2702274468797	0.10527597156760687	0.16833367208380054	0.6664588755017901	0.00019073486328125	0.0005245208740234375	yes	-0.5854122397383055
UCEC	SBS2	19	0.31666666666666665	707.9428637480313	0.0034174792111603502	0.08662929427918126	0.031965707307388236	0.00945281982421875	0.01575469970703125	no	-4.967331172968092
UCEC	SBS3	12	0.2	5236.361186464126	0.33318491981380993	0.4352011054565374	0.6401051991362172	0.0009765625	0.001953125	yes	-0.6436190682122618
UCEC	SBS31	5	0.08333333333333333	870.2979071541066	0.12477969053128425	0.15526571767671415	0.6078730166628108	0.125	0.15625	no	-0.7181581155677779
UCEC	SBS35	4	0.06666666666666668	1471.8430406912255	0.22786086417015644	0.2119506550763634	1.0218773515577133	0.625	0.625	no	0.03122205056350094
UCEC	SBS5	60	1.0	2785.6314210509804	0.3834920054712064	0.5089498356552548	0.8405599661430773	0.00012166002632069077	0.0005245208740234375	yes	-0.2505773488688451
UCEC	SBS8	19	0.31666666666666665	1559.490364622041	0.1858656159106775	0.241786619713775	0.7232498306017009	0.000209808349609375	0.0005245208740234375	yes	-0.46743401463793466
